"blup_predvar","blup_matRRfit","arron","first_stage_predvar","first_stage_blup_matRRfit"
-0.5,1.04083170058289,"Leuven",-0.5,1.04110275885916
-0.4,1.0397613932547,"Leuven",-0.4,1.03997138291138
-0.300000000000001,1.03870033918655,"Leuven",-0.300000000000001,1.03885227195027
-0.2,1.03764851228787,"Leuven",-0.2,1.03774538901386
-0.100000000000001,1.03660588671176,"Leuven",-0.100000000000001,1.03665069756928
0,1.03557243685397,"Leuven",0,1.0355681615107
0.0999999999999996,1.03454813735181,"Leuven",0.0999999999999996,1.03449774515734
0.199999999999999,1.03353296308314,"Leuven",0.199999999999999,1.03343941325155
0.3,1.03252688916531,"Leuven",0.3,1.03239313095687
0.399999999999999,1.03152989095421,"Leuven",0.399999999999999,1.03135886385606
0.5,1.03054194404319,"Leuven",0.5,1.0303365779493
0.6,1.02956302426211,"Leuven",0.6,1.02932623965226
0.699999999999999,1.02859310767636,"Leuven",0.699999999999999,1.02832781579432
0.8,1.02763217058583,"Leuven",0.8,1.02734127361668
0.899999999999999,1.02668018952403,"Leuven",0.899999999999999,1.02636658077065
1,1.02573714125705,"Leuven",1,1.02540370531582
1.1,1.02480300278267,"Leuven",1.1,1.02445261571837
1.2,1.02387775132943,"Leuven",1.2,1.02351328084929
1.3,1.02296136435564,"Leuven",1.3,1.02258566998274
1.4,1.02205410866913,"Leuven",1.4,1.02166990509378
1.5,1.02115996919387,"Leuven",1.5,1.0207680670041
1.6,1.02028019519665,"Leuven",1.6,1.01988079573132
1.7,1.01941475088546,"Leuven",1.7,1.01900805466332
1.8,1.01856360107099,"Leuven",1.8,1.01814980780792
1.9,1.0177267111642,"Leuven",1.9,1.01730601979034
2,1.01690404717405,"Leuven",2,1.01647665585082
2.1,1.01609557570511,"Leuven",2.1,1.01566168184221
2.2,1.0153012639554,"Leuven",2.2,1.01486106422763
2.3,1.01452107971408,"Leuven",2.3,1.01407477007818
2.4,1.01375499135934,"Leuven",2.4,1.01330276707068
2.5,1.01300296785623,"Leuven",2.5,1.01254502348544
2.6,1.01226497875457,"Leuven",2.6,1.01180150820411
2.7,1.0115409941869,"Leuven",2.7,1.01107219070755
2.8,1.01083098486647,"Leuven",2.8,1.0103570410737
2.9,1.01013492208525,"Leuven",2.9,1.0096560299756
3,1.00945277771202,"Leuven",3,1.00896912867934
3.1,1.00878452419045,"Leuven",3.1,1.0082963090421
3.2,1.00813013453725,"Leuven",3.2,1.00763754351026
3.3,1.00748958234036,"Leuven",3.3,1.00699280511748
3.4,1.00686284175719,"Leuven",3.4,1.00636206748288
3.5,1.00624988751285,"Leuven",3.5,1.00574530480924
3.6,1.00565069489847,"Leuven",3.6,1.00514249188125
3.7,1.00506523976953,"Leuven",3.7,1.00455360406377
3.8,1.00449349854426,"Leuven",3.8,1.00397861730016
3.9,1.00393544820202,"Leuven",3.9,1.00341750811067
4,1.0033910662818,"Leuven",4,1.00287025359079
4.1,1.00286033088068,"Leuven",4.1,1.00233683140974
4.2,1.00234322065236,"Leuven",4.2,1.00181721980893
4.3,1.00183971480576,"Leuven",4.3,1.00131139760047
4.4,1.0013497931036,"Leuven",4.4,1.00081934416575
4.5,1.00087343586104,"Leuven",4.5,1.00034103945403
4.6,1.0004106239444,"Leuven",4.6,0.999876463981088
4.7,0.999961338769832,"Leuven",4.7,0.999425598827878
4.8,0.999525562302097,"Leuven",4.8,0.998988425639262
4.9,0.999103277053366,"Leuven",4.9,0.998564926622761
5,0.998694466082042,"Leuven",5,0.998155084547343
5.1,0.998299112991626,"Leuven",5.1,0.997758882742261
5.2,0.997917201929622,"Leuven",5.2,0.997376305095919
5.3,0.997548717586481,"Leuven",5.3,0.997007336054782
5.4,0.997193645194573,"Leuven",5.4,0.996651960622321
5.5,0.996851970527207,"Leuven",5.5,0.996310164357996
5.6,0.996523679897673,"Leuven",5.6,0.995981933376281
5.7,0.996208760158335,"Leuven",5.7,0.995667254345722
5.8,0.995907198699751,"Leuven",5.8,0.995366114488034
5.9,0.99561898344983,"Leuven",5.9,0.995078501577238
6,0.995344102873029,"Leuven",6,0.994804403938832
6.1,0.995082545969582,"Leuven",6.1,0.994543810449002
6.2,0.994834302274768,"Leuven",6.2,0.994296710533869
6.3,0.99459936185821,"Leuven",6.3,0.994063094168775
6.4,0.994377715323217,"Leuven",6.4,0.993842951877606
6.5,0.994169353806154,"Leuven",6.5,0.993636274732146
6.6,0.993974268975854,"Leuven",6.6,0.993443054351482
6.7,0.993792453033061,"Leuven",6.7,0.993263282901431
6.8,0.993623898709911,"Leuven",6.8,0.99309695309401
6.9,0.993468599269448,"Leuven",6.9,0.992944058186952
7,0.993326548505174,"Leuven",7,0.992804591983239
7.1,0.993197740740638,"Leuven",7.1,0.992678548830692
7.2,0.993082170829056,"Leuven",7.2,0.992565923621587
7.3,0.992979834152968,"Leuven",7.3,0.992466711792306
7.4,0.992890726623933,"Leuven",7.4,0.992380909323037
7.5,0.992814844682252,"Leuven",7.5,0.992308512737492
7.6,0.992752185296737,"Leuven",7.6,0.992249519102682
7.7,0.992702745964506,"Leuven",7.7,0.992203926028714
7.8,0.992666524710814,"Leuven",7.8,0.99217173166863
7.9,0.992643520088926,"Leuven",7.9,0.992152934718282
8,0.99263373118002,"Leuven",8,0.992147534416247
8.1,0.992634959421762,"Leuven",8.1,0.992153312050705
8.2,0.992637495112346,"Leuven",8.2,0.992160468263359
8.3,0.992640187787506,"Leuven",8.3,0.992167841962939
8.4,0.992643037448521,"Leuven",8.4,0.992175433154295
8.5,0.992646044096741,"Leuven",8.5,0.992183241842416
8.6,0.992649207733594,"Leuven",8.6,0.992191268032439
8.7,0.992652528360581,"Leuven",8.7,0.992199511729639
8.8,0.992656005979276,"Leuven",8.8,0.992207972939438
8.9,0.99265964059133,"Leuven",8.9,0.992216651667398
9,0.992663432198467,"Leuven",9,0.992225547919227
9.1,0.992667380802485,"Leuven",9.1,0.992234661700774
9.2,0.99267148640526,"Leuven",9.2,0.992243993018031
9.3,0.992675749008737,"Leuven",9.3,0.992253541877135
9.4,0.992680168614941,"Leuven",9.4,0.992263308284365
9.5,0.992684745225966,"Leuven",9.5,0.992273292246141
9.6,0.992689478843986,"Leuven",9.6,0.99228349376903
9.7,0.992694369471245,"Leuven",9.7,0.992293912859739
9.8,0.992699417110065,"Leuven",9.8,0.992304549525119
9.9,0.992704621762839,"Leuven",9.9,0.992315403772166
10,0.992709983432038,"Leuven",10,0.992326475608016
10.1,0.992715502120204,"Leuven",10.1,0.992337765039949
10.2,0.992721177829958,"Leuven",10.2,0.992349272075391
10.3,0.99272701056399,"Leuven",10.3,0.992360996721907
10.4,0.99273300032507,"Leuven",10.4,0.992372938987208
10.5,0.992739147116039,"Leuven",10.5,0.992385098879148
10.6,0.992745450939812,"Leuven",10.6,0.992397476405721
10.7,0.992751911799382,"Leuven",10.7,0.992410071575069
10.8,0.992758529697813,"Leuven",10.8,0.992422884395473
10.9,0.992765304638246,"Leuven",10.9,0.99243591487536
11,0.992772236623895,"Leuven",11,0.992449163023299
11.1,0.99277932565805,"Leuven",11.1,0.992462628848002
11.2,0.992786571744073,"Leuven",11.2,0.992476312358326
11.3,0.992793974885403,"Leuven",11.3,0.992490213563268
11.4,0.992801535085553,"Leuven",11.4,0.992504332471972
11.5,0.992809252348109,"Leuven",11.5,0.992518669093722
11.6,0.992817126676734,"Leuven",11.6,0.992533223437948
11.7,0.992825158075163,"Leuven",11.7,0.99254799551422
11.8,0.992833346547209,"Leuven",11.8,0.992562985332255
11.9,0.992841692096755,"Leuven",11.9,0.992578192901911
12,0.992850194727762,"Leuven",12,0.99259361823319
12.1,0.992858854444264,"Leuven",12.1,0.992609261336237
12.2,0.992867671250371,"Leuven",12.2,0.99262512222134
12.3,0.992876645150267,"Leuven",12.3,0.992641200898932
12.4,0.992885776148208,"Leuven",12.4,0.992657497379587
12.5,0.992895064248528,"Leuven",12.5,0.992674011674025
12.6,0.992904509455635,"Leuven",12.6,0.992690743793107
12.7,0.99291411177401,"Leuven",12.7,0.992707693747839
12.8,0.99292387120821,"Leuven",12.8,0.992724861549369
12.9,0.992933787762865,"Leuven",12.9,0.99274224720899
13,0.992943861442682,"Leuven",13,0.992759850738137
13.1,0.992954092252441,"Leuven",13.1,0.992777672148389
13.2,0.992964480196996,"Leuven",13.2,0.992795711451469
13.3,0.992975025281278,"Leuven",13.3,0.992813968659243
13.4,0.992985727510289,"Leuven",13.4,0.99283244378372
13.5,0.992996586889109,"Leuven",13.5,0.992851136837053
13.6,0.993007603422891,"Leuven",13.6,0.99287004783154
13.7,0.993018777116864,"Leuven",13.7,0.992889176779619
13.8,0.993030107976328,"Leuven",13.8,0.992908523693874
13.9,0.993041596006662,"Leuven",13.9,0.992928088587032
14,0.993053241213317,"Leuven",14,0.992947871471965
14.1,0.99306504360182,"Leuven",14.1,0.992967872361685
14.2,0.993077003177772,"Leuven",14.2,0.992988091269352
14.3,0.993089119946848,"Leuven",14.3,0.993008528208266
14.4,0.993102991941186,"Leuven",14.4,0.99303074005063
14.5,0.99313245765718,"Leuven",14.5,0.993068208950031
14.6,0.993180716529779,"Leuven",14.6,0.993124052342758
14.7,0.993247771298513,"Leuven",14.7,0.993198273328403
14.8,0.993333625770052,"Leuven",14.8,0.993290876026784
14.9,0.993438284818568,"Leuven",14.9,0.993401865578332
15,0.993561754386195,"Leuven",15,0.99353124814456
15.1,0.99370404148359,"Leuven",15.1,0.99367903090864
15.2,0.993865154190601,"Leuven",15.2,0.993845222076063
15.3,0.994045101657025,"Leuven",15.3,0.994029830875401
15.4,0.994243894103482,"Leuven",15.4,0.994232867559159
15.5,0.994461542822375,"Leuven",15.5,0.994454343404725
15.6,0.994698060178964,"Leuven",15.6,0.994694270715415
15.7,0.994953459612536,"Leuven",15.7,0.994952662821609
15.8,0.995227755637674,"Leuven",15.8,0.995229534081989
15.9,0.995520963845638,"Leuven",15.9,0.995524899884867
16,0.995833100905837,"Leuven",16,0.995838776649611
16.1,0.996164184567413,"Leuven",16.1,0.996171181828165
16.2,0.996514233660916,"Leuven",16.2,0.996522133906668
16.3,0.996883268100098,"Leuven",16.3,0.996891652407167
16.4,0.997271308883794,"Leuven",16.4,0.997279757889427
16.5,0.997678378097917,"Leuven",16.5,0.997686471952834
16.6,0.998104498917552,"Leuven",16.6,0.998111817238407
16.7,0.998549695609155,"Leuven",16.7,0.998555817430888
16.8,0.999013993532856,"Leuven",16.8,0.999018497260949
16.9,0.999497419144869,"Leuven",16.9,0.999499882507484
17,1,"Leuven",17,1
17.1,1.00052176475427,"Leuven",17.1,1.00051887762112
17.2,1.00106274316763,"Leuven",17.2,1.00105654430915
17.3,1.0016229661068,"Leuven",17.3,1.0016130300608
17.4,1.00220246554821,"Leuven",17.4,1.00218836593396
17.5,1.002801274581,"Leuven",17.5,1.00278258405057
17.6,1.00341942741024,"Leuven",17.6,1.00339571759964
17.7,1.00405695936012,"Leuven",17.7,1.00402780084033
17.8,1.00471390687734,"Leuven",17.8,1.00467886910513
17.9,1.00539030753461,"Leuven",17.9,1.00534895880314
18,1.00608620003418,"Leuven",18,1.00603810742351
18.1,1.00680162421157,"Leuven",18.1,1.00674635353888
18.2,1.00753662103934,"Leuven",18.2,1.00747373680904
18.3,1.00829123263103,"Leuven",18.3,1.00822029798456
18.4,1.00906550224517,"Leuven",18.4,1.00898607891064
18.5,1.00985947428941,"Leuven",18.5,1.00977112253103
18.6,1.01067319432477,"Leuven",18.6,1.010575472892
18.7,1.01150670906997,"Leuven",18.7,1.0113991751465
18.8,1.01236006640596,"Leuven",18.8,1.01224227555835
18.9,1.01323331538044,"Leuven",18.9,1.01310482150659
19,1.0141265062126,"Leuven",19,1.01398686148993
19.1,1.01503969029792,"Leuven",19.1,1.01488844513127
19.2,1.01597292021309,"Leuven",19.2,1.01580962318234
19.3,1.01692624972106,"Leuven",19.3,1.01675044752853
19.4,1.01789973377622,"Leuven",19.4,1.01771097119366
19.5,1.01889342852965,"Leuven",19.5,1.01869124834505
19.6,1.01990739133453,"Leuven",19.6,1.01969133429856
19.7,1.02094168075167,"Leuven",19.7,1.02071128552381
19.8,1.02199635655513,"Leuven",19.8,1.02175115964949
19.9,1.02307097579434,"Leuven",19.9,1.02280918639516
20,1.0241625159581,"Leuven",20,1.02387422997676
20.1,1.02527050487541,"Leuven",20.1,1.02494440862953
20.2,1.02639499339427,"Leuven",20.2,1.02601973613265
20.3,1.02753603315636,"Leuven",20.3,1.02710022634046
20.4,1.02869367660104,"Leuven",20.4,1.02818589318272
20.5,1.02986797696933,"Leuven",20.5,1.02927675066493
20.6,1.03105898830799,"Leuven",20.6,1.03037281286862
20.7,1.03226676547368,"Leuven",20.7,1.03147409395166
20.8,1.03349136413719,"Leuven",20.8,1.03258060814853
20.9,1.03473284078766,"Leuven",20.9,1.03369236977068
21,1.03599125273695,"Leuven",21,1.03480939320681
21.1,1.03726665812409,"Leuven",21.1,1.03593169292317
21.2,1.03855911591966,"Leuven",21.2,1.03705928346389
21.3,1.03986868593042,"Leuven",21.3,1.03819217945127
21.4,1.04119542880388,"Leuven",21.4,1.03933039558613
21.5,1.04253940603299,"Leuven",21.5,1.0404739466481
21.6,1.04390067996088,"Leuven",21.6,1.04162284749593
21.7,1.04527931378568,"Leuven",21.7,1.04277711306784
21.8,1.04667537156541,"Leuven",21.8,1.04393675838183
21.9,1.04808891822294,"Leuven",21.9,1.04510179853601
22,1.049520019551,"Leuven",22,1.04627224870888
22.1,1.05096874221733,"Leuven",22.1,1.04744812415976
22.2,1.05243515376978,"Leuven",22.2,1.048629440229
22.3,1.05391932264163,"Leuven",22.3,1.04981621233841
22.4,1.05542131815685,"Leuven",22.4,1.05100845599153
22.5,1.05694121053553,"Leuven",22.5,1.052206186774
22.6,1.05847907089933,"Leuven",22.6,1.0534094203539
22.7,1.06003497127702,"Leuven",22.7,1.05461817248207
22.8,1.06160898461012,"Leuven",22.8,1.05583245899245
22.9,1.06320118475856,"Leuven",22.9,1.05705229580245
23,1.0648116465065,"Leuven",23,1.05827769891329
23.1,1.06644044556812,"Leuven",23.1,1.05950868441033
23.2,1.06808765859359,"Leuven",23.2,1.06074526846342
23.3,1.06975336317507,"Leuven",23.3,1.06198746732728
23.4,1.07143763785276,"Leuven",23.4,1.06323529734185
23.5,1.07314056212113,"Leuven",23.5,1.06448877493259
23.6,1.07486221643511,"Leuven",23.6,1.06574791661094
23.7,1.07660268221643,"Leuven",23.7,1.06701273897458
23.8,1.07836204186007,"Leuven",23.8,1.06828325870787
23.9,1.08014037874069,"Leuven",23.9,1.06955949258215
24,1.08193777721925,"Leuven",24,1.07084145745618
24.1,1.08375432264966,"Leuven",24.1,1.07212917027643
24.2,1.08559010138554,"Leuven",24.2,1.07342264807751
24.3,1.087445200787,"Leuven",24.3,1.07472190798253
24.4,1.08931970922763,"Leuven",24.4,1.07602696720347
24.5,1.09121371610147,"Leuven",24.5,1.07733784304154
24.6,1.09312731183009,"Leuven",24.6,1.07865455288761
24.7,1.09506058786981,"Leuven",24.7,1.07997711422252
24.8,1.09701363671894,"Leuven",24.8,1.08130554461756
24.9,1.09898655192516,"Leuven",24.9,1.08263986173476
25,1.10097942809297,"Leuven",25,1.08398008332734
25.1,1.10299236089125,"Leuven",25.1,1.08532622724009
25.2,1.10502544706087,"Leuven",25.2,1.08667831140975
-6.8,0.919295074902667,"Liège",-6.8,0.915923037752829
-6.7,0.920981870885765,"Liège",-6.7,0.917565861480116
-6.6,0.922649394276622,"Liège",-6.6,0.919190532011803
-6.5,0.924297529258112,"Liège",-6.5,0.920796942553083
-6.4,0.92592616121614,"Liège",-6.4,0.922384987379817
-6.3,0.927535176752916,"Liège",-6.3,0.923954561850126
-6.2,0.929124463700104,"Liège",-6.2,0.925505562415869
-6.1,0.930693911131843,"Liège",-6.1,0.927037886634025
-6,0.932243409377645,"Liège",-6,0.928551433177955
-5.9,0.933772850035156,"Liège",-5.9,0.930046101848569
-5.8,0.935282125982788,"Liège",-5.8,0.931521793585368
-5.7,0.936771131392216,"Liège",-5.7,0.932978410477384
-5.6,0.938239761740741,"Liège",-5.6,0.934415855773997
-5.5,0.939687913823509,"Liège",-5.5,0.935834033895644
-5.4,0.941115485765595,"Liège",-5.4,0.937232850444402
-5.3,0.942522377033941,"Liège",-5.3,0.938612212214457
-5.2,0.943908488449148,"Liège",-5.2,0.93997202720245
-5.1,0.945273722197128,"Liège",-5.1,0.941312204617699
-5,0.946617981840604,"Liège",-5,0.942632654892302
-4.9,0.947941172330453,"Liège",-4.9,0.943933289691103
-4.8,0.949243200016913,"Liège",-4.8,0.945214021921545
-4.7,0.950523972660617,"Liège",-4.7,0.946474765743381
-4.6,0.951783399443488,"Liège",-4.6,0.947715436578265
-4.5,0.953021390979466,"Liège",-4.5,0.948935951119201
-4.4,0.954237859325077,"Liège",-4.4,0.950136227339865
-4.3,0.955432717989847,"Liège",-4.3,0.951316184503795
-4.2,0.956605881946544,"Liège",-4.2,0.952475743173432
-4.1,0.957757267641264,"Liège",-4.1,0.953614825219038
-4,0.958886793003348,"Liège",-4,0.954733353827465
-3.9,0.959994377455123,"Liège",-3.9,0.955831253510788
-3.8,0.961079941921492,"Liège",-3.8,0.956908450114793
-3.7,0.962143408839331,"Liège",-3.7,0.957964870827324
-3.6,0.963184702166732,"Liège",-3.6,0.959000444186483
-3.5,0.96420374739206,"Liège",-3.5,0.96001510008869
-3.4,0.965200471542838,"Liège",-3.4,0.961008769796586
-3.3,0.96617480319446,"Liège",-3.3,0.961981385946796
-3.2,0.967126672478713,"Liège",-3.2,0.962932882557539
-3.1,0.968056011092132,"Liège",-3.1,0.96386319503609
-3,0.96896275230417,"Liège",-3,0.964772260186081
-2.9,0.969846830965175,"Liège",-2.9,0.965660016214661
-2.8,0.9707081835142,"Liège",-2.8,0.966526402739497
-2.7,0.971546747986612,"Liège",-2.7,0.967371360795612
-2.6,0.972362464021527,"Liège",-2.6,0.968194832842079
-2.5,0.973155272869047,"Liège",-2.5,0.968996762768549
-2.4,0.97392511739731,"Liège",-2.4,0.969777095901623
-2.3,0.97467194209936,"Liège",-2.3,0.970535779011064
-2.2,0.975395693099806,"Liège",-2.2,0.97127276031585
-2.1,0.976096318161308,"Liège",-2.1,0.971987989490062
-2,0.976773766690856,"Liège",-2,0.972681417668612
-1.9,0.977427989745861,"Liège",-1.9,0.973352997452809
-1.8,0.978058940040046,"Liège",-1.8,0.974002682915755
-1.7,0.978666571949143,"Liège",-1.7,0.974630429607582
-1.6,0.979250841516394,"Liège",-1.6,0.975236194560521
-1.5,0.979811706457845,"Liège",-1.5,0.975819936293801
-1.4,0.980349126167452,"Liège",-1.4,0.976381614818385
-1.3,0.980863061721977,"Liège",-1.3,0.976921191641535
-1.2,0.981353475885688,"Liège",-1.2,0.977438629771211
-1.1,0.981820333114855,"Liège",-1.1,0.977933893720291
-1,0.982263599562041,"Liège",-1,0.978406949510635
-0.9,0.982683243080197,"Liège",-0.9,0.978857764676968
-0.800000000000001,0.983079233226543,"Liège",-0.800000000000001,0.979286308270587
-0.7,0.983451541266251,"Liège",-0.7,0.979692550862914
-0.600000000000001,0.983800140175919,"Liège",-0.600000000000001,0.980076464548851
-0.5,0.984125004646841,"Liège",-0.5,0.980438022949985
-0.4,0.98442611108807,"Liège",-0.4,0.980777201217605
-0.300000000000001,0.984703437629271,"Liège",-0.300000000000001,0.981093976035545
-0.2,0.98495696412337,"Liège",-0.2,0.981388325622861
-0.100000000000001,0.985186672148992,"Liège",-0.100000000000001,0.981660229736324
0,0.985392545012696,"Liège",0,0.981909669672739
0.0999999999999996,0.98557456775099,"Liège",0.0999999999999996,0.982136628271092
0.199999999999999,0.98573272713215,"Liège",0.199999999999999,0.982341089914518
0.3,0.98586701165782,"Liège",0.3,0.982523040532087
0.399999999999999,0.985977411564406,"Liège",0.399999999999999,0.982682467600426
0.5,0.986063918824257,"Liège",0.5,0.982819360145146
0.6,0.986126527146642,"Liège",0.6,0.982933708742111
0.699999999999999,0.986165231978509,"Liège",0.699999999999999,0.983025505518511
0.8,0.986180030505039,"Liège",0.8,0.98309474415377
0.899999999999999,0.986170921649986,"Liège",0.899999999999999,0.98314141988027
1,0.986137906075806,"Liège",1,0.983165529483898
1.1,0.98608098618358,"Liège",1.1,0.983167071304416
1.2,0.986000166112721,"Liège",1.2,0.98314604523565
1.3,0.985895451740473,"Liège",1.3,0.983102452725501
1.4,0.985767913470805,"Liège",1.4,0.983037230187793
1.5,0.985632303283398,"Liège",1.5,0.982963331127029
1.6,0.985493345017469,"Liège",1.6,0.982884903871667
1.7,0.985351040094417,"Liège",1.7,0.982801949506487
1.8,0.985205389969736,"Liège",1.8,0.982714469178822
1.9,0.985056396132988,"Liège",1.9,0.982622464098534
2,0.98490406010778,"Liège",2,0.982525935537986
2.1,0.984748383451736,"Liège",2.1,0.982424884832011
2.2,0.984589367756472,"Liège",2.2,0.982319313377881
2.3,0.984427014647568,"Liège",2.3,0.982209222635278
2.4,0.984261325784541,"Liège",2.4,0.982094614126258
2.5,0.984092302860815,"Liège",2.5,0.981975489435216
2.6,0.983919947603695,"Liège",2.6,0.98185185020885
2.7,0.983744261774336,"Liège",2.7,0.981723698156121
2.8,0.983565247167712,"Liège",2.8,0.981591035048219
2.9,0.983382905612587,"Liège",2.9,0.981453862718516
3,0.983197238971482,"Liège",3,0.981312183062526
3.1,0.983008249140647,"Liège",3.1,0.981165998037864
3.2,0.982815938050026,"Liège",3.2,0.981015309664197
3.3,0.982620307663222,"Liège",3.3,0.980860120023201
3.4,0.982421359977468,"Liège",3.4,0.980700431258509
3.5,0.982219097023591,"Liège",3.5,0.980536245575666
3.6,0.982013520865979,"Liège",3.6,0.980367565242073
3.7,0.98180463360254,"Liège",3.7,0.980194392586943
3.8,0.981592437364676,"Liège",3.8,0.980016730001238
3.9,0.981376934317238,"Liège",3.9,0.979834579937619
4,0.981158126658494,"Liège",4,0.979647944910392
4.1,0.98093601662009,"Liège",4.1,0.979456827495442
4.2,0.980710606467012,"Liège",4.2,0.979261230330184
4.3,0.98048189849755,"Liège",4.3,0.979061156113494
4.4,0.980249895043253,"Liège",4.4,0.97885660760565
4.5,0.980014598468897,"Liège",4.5,0.97864758762827
4.6,0.979776011172438,"Liège",4.6,0.978434099064246
4.7,0.979534135584978,"Liège",4.7,0.978216144857675
4.8,0.979288974170716,"Liège",4.8,0.977993728013798
4.9,0.979040529426913,"Liège",4.9,0.977766851598922
5,0.978788803883845,"Liège",5,0.977535518740357
5.1,0.978533800104763,"Liège",5.1,0.977299732626341
5.2,0.978275520685848,"Liège",5.2,0.977059496505968
5.3,0.978013968256168,"Liège",5.3,0.976814813689111
5.4,0.977749145477631,"Liège",5.4,0.976565687546348
5.5,0.977481055044942,"Liège",5.5,0.976312121508886
5.6,0.977209699685559,"Liège",5.6,0.976054119068478
5.7,0.976935082159643,"Liège",5.7,0.975791683777347
5.8,0.976657205260011,"Liège",5.8,0.975524819248101
5.9,0.976376071812094,"Liège",5.9,0.975253529153654
6,0.976091684673883,"Liège",6,0.974977817227139
6.1,0.975804046735884,"Liège",6.1,0.974697687261822
6.2,0.975513160921068,"Liège",6.2,0.974413143111017
6.3,0.975219030184823,"Liège",6.3,0.974124188687997
6.4,0.9749216575149,"Liège",6.4,0.973830827965903
6.5,0.974621045931368,"Liège",6.5,0.973533064977655
6.6,0.974317198486559,"Liège",6.6,0.973230903815858
6.7,0.974010118265015,"Liège",6.7,0.972924348632709
6.8,0.973699808383441,"Liège",6.8,0.972613403639902
6.9,0.973386271990649,"Liège",6.9,0.97229807310853
7,0.973069512267504,"Liège",7,0.971978361368991
7.1,0.972749532426872,"Liège",7.1,0.971654272810885
7.2,0.972426335713565,"Liège",7.2,0.971325811882913
7.3,0.972099925404286,"Liège",7.3,0.970992983092781
7.4,0.971770304807575,"Liège",7.4,0.970655791007091
7.5,0.97143747726375,"Liège",7.5,0.970314240251239
7.6,0.971101446144854,"Liège",7.6,0.969968335509307
7.7,0.970762214854597,"Liège",7.7,0.969618081523962
7.8,0.970419786828296,"Liège",7.8,0.969263483096341
7.9,0.970074165532822,"Liège",7.9,0.968904545085942
8,0.969725354466536,"Liège",8,0.968541272410519
8.1,0.969376557511151,"Liège",8.1,0.968177196858786
8.2,0.969041906257755,"Liège",8.2,0.967827892228307
8.3,0.968723059998513,"Liège",8.3,0.96749518717679
8.4,0.968420003206516,"Liège",8.4,0.967179064669691
8.5,0.968132721126907,"Liège",8.5,0.966879508525108
8.6,0.967861199775688,"Liège",8.6,0.966596503412393
8.7,0.967605425938578,"Liège",8.7,0.966330034850851
8.8,0.96736538716995,"Liège",8.8,0.966080089208501
8.9,0.967141071791816,"Liège",8.9,0.965846653700915
9,0.96693246889288,"Liège",9,0.965629716390126
9.1,0.966739568327657,"Liège",9.1,0.965429266183615
9.2,0.966562360715649,"Liège",9.2,0.965245292833362
9.3,0.966400837440581,"Liège",9.3,0.965077786934975
9.4,0.966254990649711,"Liège",9.4,0.964926739926885
9.5,0.966124813253185,"Liège",9.5,0.964792144089623
9.6,0.966010298923467,"Liège",9.6,0.964673992545155
9.7,0.965911442094827,"Liège",9.7,0.964572279256302
9.8,0.965828237962888,"Liège",9.8,0.964486999026225
9.9,0.965760682484238,"Liège",9.9,0.964418147497979
10,0.965708772376103,"Liège",10,0.964365721154145
10.1,0.965672505116078,"Liège",10.1,0.96432971731653
10.2,0.965651878941928,"Liège",10.2,0.96431013414594
10.3,0.965646892851442,"Liège",10.3,0.96430697064202
10.4,0.965657546602349,"Liège",10.4,0.964320226643172
10.5,0.965683840712305,"Liège",10.5,0.964349902826542
10.6,0.965725776458931,"Liège",10.6,0.964396000708072
10.7,0.965783355879917,"Liège",10.7,0.964458522642637
10.8,0.965856581773185,"Liège",10.8,0.96453747182424
10.9,0.96594545769712,"Liège",10.9,0.964632852286284
11,0.966049987970856,"Liège",11,0.96474466890192
11.1,0.966170177674622,"Liège",11.1,0.964872927384455
11.2,0.966306032650163,"Liège",11.2,0.965017634287846
11.3,0.966457559501202,"Liège",11.3,0.965178797007252
11.4,0.966624765593983,"Liège",11.4,0.965356423779667
11.5,0.966807659057865,"Liège",11.5,0.965550523684623
11.6,0.967006248785981,"Liège",11.6,0.965761106644959
11.7,0.967220544435958,"Liège",11.7,0.965988183427671
11.8,0.967450556430701,"Liège",11.8,0.966231765644826
11.9,0.967696295959238,"Liège",11.9,0.966491865754555
12,0.967957774977624,"Liège",12,0.966768497062112
12.1,0.968235006209917,"Liège",12.1,0.96706167372101
12.2,0.968528003149201,"Liège",12.2,0.967371410734228
12.3,0.968836780058691,"Liège",12.3,0.967697723955489
12.4,0.969161351972881,"Liège",12.4,0.968040630090614
12.5,0.969501734698768,"Liège",12.5,0.968400146698949
12.6,0.969857944817137,"Liège",12.6,0.968776292194859
12.7,0.970229999683903,"Liège",12.7,0.969169085849304
12.8,0.970617917431524,"Liège",12.8,0.969578547791483
12.9,0.971021716970472,"Liège",12.9,0.970004699010553
13,0.971441417990767,"Liège",13,0.970447561357423
13.1,0.971877040963584,"Liège",13.1,0.970907157546621
13.2,0.97232860714291,"Liège",13.2,0.971383511158236
13.3,0.972796138567278,"Liège",13.3,0.971876646639932
13.4,0.973279658061554,"Liège",13.4,0.972386589309043
13.5,0.973779189238799,"Liège",13.5,0.972913365354739
13.6,0.97429475650219,"Liège",13.6,0.973457001840262
13.7,0.974826385047004,"Liège",13.7,0.97401752670525
13.8,0.975374100862672,"Liège",13.8,0.974594968768128
13.9,0.975937930734899,"Liège",13.9,0.975189357728576
14,0.976517902247843,"Liège",14,0.975800724170076
14.1,0.977114043786366,"Liège",14.1,0.976429099562534
14.2,0.97772638453835,"Liège",14.2,0.977074516264982
